ticker,asof,quintile,composite,close,distPct,rsi,adx,stop,t1,t2,size,signals
CENTEL.BK,2026-07-09,3,-0.0057,36.5,1.5,55.6,14.5,34.75,38.25,39.125,5714,reclaim|trend
RCL.BK,2026-07-09,3,-0.0175,32.5,1.75,55.3,31.0,31.25,33.75,34.375,8000,trend
SCB.BK,2026-07-09,3,-0.0379,155.0,5.25,76.9,47.1,143.0,167.0,173.0,833,trend
TOA.BK,2026-07-09,3,-0.0913,15.100000381469727,6.81,68.6,43.4,13.399999618530273,16.80000114440918,17.650001525878906,5882,trend
ICHI.BK,2026-07-09,3,-0.0955,14.399999618530273,4.36,67.7,41.6,13.699999809265137,15.09999942779541,15.449999332427979,14285,trend
TISCO.BK,2026-07-09,3,-0.1608,123.5,4.06,77.8,53.4,116.5,130.5,134.0,1428,trend
BANPU.BK,2026-07-09,3,-0.1681,5.699999809265137,3.48,63.4,17.5,5.199999809265137,6.199999809265137,6.449999809265137,20000,trend
TLI.BK,2026-07-09,3,-0.1683,11.899999618530273,3.66,64.7,25.2,11.100000381469727,12.69999885559082,13.099998474121094,12500,trend
PTTEP.BK,2026-07-09,3,-0.2012,139.0,2.39,54.4,26.7,129.5,148.5,153.25,1052,trend
PTT.BK,2026-07-09,3,-0.2178,37.0,2.51,60.4,17.2,34.5,39.5,40.75,4000,trend
BTG.BK,2026-07-09,3,-0.2262,21.299999237060547,2.45,56.8,24.3,20.0,22.599998474121094,23.249998092651367,7692,trend
TRUE.BK,2026-07-09,3,-0.3474,13.300000190734863,0.5,49.4,25.1,12.600000381469727,14.0,14.349999904632568,14285,reclaim|trend
EGCO.BK,2026-07-09,3,-0.3585,124.0,3.27,61.0,16.9,116.5,131.5,135.25,1333,trend
BCP.BK,2026-07-09,4,-0.369,35.75,4.13,63.8,21.8,32.0,39.5,41.375,1999,trend
SIRI.BK,2026-07-09,4,-0.3737,1.4600000381469727,1.3,56.4,19.6,1.409999966621399,1.5100001096725464,1.5350001454353333,149999,reclaim|trend
BEM.BK,2026-07-09,4,-0.4004,6.050000190734863,2.15,58.8,56.3,5.900000095367432,6.200000286102295,6.275000333786011,49999,reclaim|trend
PLANB.BK,2026-07-09,4,-0.4383,5.099999904632568,11.07,68.9,34.0,4.480000019073486,5.71999979019165,6.029999732971191,12096,breakout|trend
CPALL.BK,2026-07-09,4,-0.5636,47.25,1.03,54.1,16.8,45.0,49.5,50.625,3333,reclaim|trend
