ticker,asof,quintile,composite,close,distPct,rsi,adx,stop,t1,t2,size,signals
PTTGC.BK,2026-07-15,2,0.4876,35.5,4.23,62.3,14.7,32.75,38.25,39.625,300,breakout|trend
SPRC.BK,2026-07-15,2,0.4253,8.800000190734863,12.31,77.4,34.9,7.449999809265137,10.15000057220459,10.825000762939453,800,breakout|trend
GPSC.BK,2026-07-15,2,0.4076,49.25,6.66,74.3,44.6,44.25,54.25,56.75,200,trend
COM7.BK,2026-07-15,2,0.4033,29.5,4.41,63.5,36.2,27.5,31.5,32.5,600,trend
BA.BK,2026-07-15,2,0.396,18.200000762939453,1.11,55.1,34.2,17.0,19.400001525878906,20.000001907348633,1000,trend
PRM.BK,2026-07-15,2,0.3932,9.25,3.54,66.4,21.1,8.800000190734863,9.699999809265137,9.924999713897705,2700,dip|breakout|trend
TOP.BK,2026-07-15,2,0.3791,56.5,14.01,77.2,26.3,48.5,64.5,68.5,100,breakout|trend
TCAP.BK,2026-07-15,2,0.3568,72.5,5.68,81.2,62.7,67.25,77.75,80.375,100,trend
KBANK.BK,2026-07-15,2,0.3103,231.0,3.73,71.4,53.9,221.0,241.0,246.0,100,trend
KTC.BK,2026-07-15,2,0.2475,38.25,9.39,81.0,55.3,33.25,43.25,45.75,200,trend
TTB.BK,2026-07-15,2,0.2103,2.640000104904175,4.3,84.2,50.5,2.4600000381469727,2.820000171661377,2.910000205039978,6800,trend
RATCH.BK,2026-07-15,2,0.1795,36.75,8.33,76.5,44.8,31.25,42.25,45.0,100,trend
AWC.BK,2026-07-15,2,0.1777,2.799999952316284,7.38,67.4,25.8,2.4600000381469727,3.1399998664855957,3.3099998235702515,3600,dip|breakout|trend
JMT.BK,2026-07-15,2,0.1419,12.399999618530273,5.42,61.0,30.0,10.899999618530273,13.899999618530273,14.649999618530273,700,trend
SCC.BK,2026-07-15,2,0.1048,253.0,3.8,66.1,23.5,235.0,271.0,280.0,0,trend
BBL.BK,2026-07-15,2,0.0871,198.0,5.42,75.1,51.7,181.5,214.5,222.75,0,trend
CRC.BK,2026-07-15,2,0.0135,23.299999237060547,1.62,58.3,29.3,22.0,24.599998474121094,25.249998092651367,800,trend
ADVANC.BK,2026-07-15,2,-0.0,375.0,1.54,57.7,27.9,363.0,387.0,393.0,0,trend
SCB.BK,2026-07-15,3,-0.0053,155.5,3.38,69.1,51.2,147.5,163.5,167.5,100,trend
CPN.BK,2026-07-15,3,-0.0387,66.5,0.06,52.1,14.5,65.5,67.5,68.0,1000,trend
PLANB.BK,2026-07-15,3,-0.074,5.699999809265137,15.83,78.0,42.7,4.699999809265137,6.699999809265137,7.199999809265137,1000,trend
RCL.BK,2026-07-15,3,-0.0742,32.5,1.31,54.5,32.1,31.25,33.75,34.375,800,trend
TISCO.BK,2026-07-15,3,-0.0997,125.5,3.97,74.9,59.7,118.0,133.0,136.75,100,trend
PTTEP.BK,2026-07-15,3,-0.1473,144.0,4.38,63.2,28.1,130.0,158.0,165.0,0,trend
BANPU.BK,2026-07-15,3,-0.1576,5.75,2.89,62.0,19.5,5.400000095367432,6.099999904632568,6.2749998569488525,2800,trend
CENTEL.BK,2026-07-15,3,-0.1578,36.25,0.43,53.5,12.2,34.75,37.75,38.5,600,trend
ICHI.BK,2026-07-15,3,-0.1595,14.5,3.63,68.0,41.7,13.899999618530273,15.100000381469727,15.40000057220459,1600,trend
TOA.BK,2026-07-15,3,-0.1628,15.100000381469727,3.86,63.0,47.1,14.5,15.700000762939453,16.000000953674316,1600,trend
MEGA.BK,2026-07-15,3,-0.1732,37.75,2.73,60.9,20.6,36.5,39.0,39.625,800,trend
BTG.BK,2026-07-15,3,-0.1789,21.0,0.19,51.5,24.5,20.399999618530273,21.600000381469727,21.90000057220459,1600,trend
PTT.BK,2026-07-15,3,-0.1942,38.75,5.41,72.2,21.0,35.25,42.25,44.0,200,breakout|trend
TLI.BK,2026-07-15,3,-0.2239,11.600000381469727,0.16,53.7,28.9,11.300000190734863,11.90000057220459,12.050000667572021,3300,trend
BCP.BK,2026-07-15,3,-0.2803,40.0,12.37,81.0,29.6,34.0,46.0,49.0,100,breakout|trend
BEM.BK,2026-07-15,3,-0.2869,6.449999809265137,7.57,71.2,54.6,5.900000095367432,6.999999523162842,7.274999380111694,1800,dip|breakout|trend
TRUE.BK,2026-07-15,3,-0.2932,13.699999809265137,2.57,56.8,19.9,12.699999809265137,14.699999809265137,15.199999809265137,1000,trend
EGCO.BK,2026-07-15,4,-0.3408,124.5,2.06,58.2,19.0,118.5,130.5,133.5,0,trend
IVL.BK,2026-07-15,4,-0.3849,23.700000762939453,4.17,62.2,16.2,22.399999618530273,25.000001907348633,25.650002479553223,500,breakout|trend
SIRI.BK,2026-07-15,4,-0.4694,1.4700000286102295,1.34,57.8,17.1,1.4299999475479126,1.5100001096725464,1.5300001502037048,18600,trend
QH.BK,2026-07-15,4,-0.5858,1.3799999952316284,0.94,55.6,29.0,1.350000023841858,1.409999966621399,1.4249999523162842,24900,trend
AURA.BK,2026-07-15,4,-0.6941,14.199999809265137,1.16,53.6,19.0,13.600000381469727,14.799999237060547,15.099998950958252,1200,trend
