ticker,asof,quintile,composite,close,distPct,rsi,adx,stop,t1,t2,size,signals
GUNKUL.BK,2026-07-14,1,3.0,4.860000133514404,10.72,80.9,54.8,4.179999828338623,5.5400004386901855,5.880000591278076,2100,trend
STECON.BK,2026-07-14,1,2.9271,17.799999237060547,0.43,53.9,36.4,17.399999618530273,18.19999885559082,18.399998664855957,3700,trend
TFG.BK,2026-07-14,1,2.1437,10.600000381469727,3.58,58.2,37.5,10.0,11.200000762939453,11.500000953674316,2400,trend
KCE.BK,2026-07-14,1,2.0739,45.0,12.42,65.5,24.0,36.25,53.75,58.125,100,breakout|trend
IRPC.BK,2026-07-14,1,1.5545,1.909999966621399,3.95,59.1,22.3,1.7799999713897705,2.0399999618530273,2.1049999594688416,11400,trend
HANA.BK,2026-07-14,1,1.5104,38.0,2.35,53.8,10.9,34.0,42.0,44.0,300,trend
KKP.BK,2026-07-14,1,1.4927,106.0,6.11,75.3,56.9,98.5,113.5,117.25,100,trend
CCET.BK,2026-07-14,1,1.4234,9.199999809265137,4.0,56.3,17.6,8.100000381469727,10.299999237060547,10.849998950958252,1300,trend
AMATA.BK,2026-07-14,1,1.4005,27.75,3.75,60.3,33.0,25.25,30.25,31.5,600,trend
JMART.BK,2026-07-14,1,1.0803,12.300000190734863,21.18,75.8,39.3,9.100000381469727,15.5,17.09999990463257,400,trend
KTB.BK,2026-07-14,1,0.9856,41.5,7.35,82.4,56.0,37.75,45.25,47.125,300,trend
AOT.BK,2026-07-14,1,0.8677,63.0,1.44,59.4,36.6,62.25,63.75,64.125,1900,trend
WHA.BK,2026-07-14,1,0.8223,5.400000095367432,4.52,64.3,34.3,4.960000038146973,5.840000152587891,6.06000018119812,3300,trend
BLA.BK,2026-07-14,1,0.7423,26.5,3.65,62.1,45.1,24.299999237060547,28.700000762939453,29.80000114440918,600,trend
SCGP.BK,2026-07-14,1,0.6892,28.75,3.48,60.7,40.2,26.5,31.0,32.125,600,trend
BGRIM.BK,2026-07-14,1,0.6471,19.0,7.33,70.1,56.0,16.5,21.5,22.75,600,trend
STGT.BK,2026-07-14,1,0.6096,10.600000381469727,0.82,51.2,21.7,9.949999809265137,11.250000953674316,11.575001239776611,2200,trend
GULF.BK,2026-07-14,1,0.5411,63.25,0.88,53.4,14.7,61.0,65.5,66.625,600,trend
STA.BK,2026-07-14,2,0.5224,18.799999237060547,5.22,60.7,23.5,16.700000762939453,20.89999771118164,21.949996948242188,500,dip|trend
PTTGC.BK,2026-07-14,2,0.4876,34.5,1.75,55.0,14.2,32.75,36.25,37.125,600,trend
SPRC.BK,2026-07-14,2,0.4253,8.149999618530273,5.38,67.5,32.1,7.449999809265137,8.84999942779541,9.199999332427979,1700,trend
GPSC.BK,2026-07-14,2,0.4076,49.0,6.87,73.5,43.9,42.75,55.25,58.375,100,trend
COM7.BK,2026-07-14,2,0.4033,29.25,4.0,62.1,36.2,26.75,31.75,33.0,500,trend
BA.BK,2026-07-14,2,0.396,18.299999237060547,1.79,56.1,35.5,17.0,19.599998474121094,20.249998092651367,800,trend
PRM.BK,2026-07-14,2,0.3932,9.100000381469727,2.24,61.8,19.9,8.800000190734863,9.40000057220459,9.550000667572021,4100,trend
TOP.BK,2026-07-14,2,0.3791,51.25,4.96,64.9,24.4,48.25,54.25,55.75,300,trend
TCAP.BK,2026-07-14,2,0.3568,71.75,5.22,79.5,61.4,66.75,76.75,79.25,200,trend
KBANK.BK,2026-07-14,2,0.3103,231.0,4.14,71.4,53.3,216.0,246.0,253.5,0,trend
KTC.BK,2026-07-14,2,0.2475,36.75,6.15,75.8,54.0,32.75,40.75,42.75,200,trend
TTB.BK,2026-07-14,2,0.2103,2.640000104904175,4.78,84.2,49.4,2.4600000381469727,2.820000171661377,2.910000205039978,6800,trend
RATCH.BK,2026-07-14,2,0.1795,37.25,10.78,82.3,42.2,31.25,43.25,46.25,100,trend
AWC.BK,2026-07-14,2,0.1777,2.6600000858306885,2.81,59.3,25.5,2.4600000381469727,2.8600001335144043,2.960000157356262,6100,trend
SCC.BK,2026-07-14,2,0.1048,250.0,2.98,63.0,22.8,235.0,265.0,272.5,0,trend
BBL.BK,2026-07-14,2,0.0871,197.0,5.49,74.2,49.9,179.5,214.5,223.25,0,trend
ERW.BK,2026-07-14,2,0.0586,3.0199999809265137,0.12,52.1,23.3,2.9000000953674316,3.1399998664855957,3.1999998092651367,10300,trend
CRC.BK,2026-07-14,2,0.0135,23.100000381469727,0.92,56.1,30.8,22.0,24.200000762939453,24.750000953674316,1100,trend
ADVANC.BK,2026-07-14,2,-0.0,382.0,3.61,66.3,26.6,362.0,402.0,412.0,0,dip|breakout|trend
SCB.BK,2026-07-14,3,-0.0053,157.0,4.75,74.7,51.0,147.0,167.0,172.0,100,trend
CPN.BK,2026-07-14,3,-0.0387,66.5,0.06,52.1,15.4,65.5,67.5,68.0,1000,trend
PLANB.BK,2026-07-14,3,-0.074,5.650000095367432,16.76,77.4,40.5,4.699999809265137,6.600000381469727,7.075000524520874,1000,trend
RCL.BK,2026-07-14,3,-0.0742,32.25,0.67,52.6,31.7,31.25,33.25,33.75,1000,reclaim|trend
TISCO.BK,2026-07-14,3,-0.0997,124.5,3.57,72.8,58.2,117.5,131.5,135.0,100,trend
PTTEP.BK,2026-07-14,3,-0.1473,144.0,4.87,63.2,27.4,130.0,158.0,165.0,0,breakout|trend
BANPU.BK,2026-07-14,3,-0.1576,5.800000190734863,4.1,66.3,19.0,5.349999904632568,6.250000476837158,6.475000619888306,2200,breakout|trend
CENTEL.BK,2026-07-14,3,-0.1578,36.25,0.47,53.5,12.6,34.75,37.75,38.5,600,trend
ICHI.BK,2026-07-14,3,-0.1595,14.399999618530273,3.31,66.3,41.1,13.800000190734863,14.999999046325684,15.299998760223389,1600,trend
TOA.BK,2026-07-14,3,-0.1628,15.300000190734863,5.67,66.7,46.6,14.399999618530273,16.200000762939453,16.650001049041748,1100,trend
MEGA.BK,2026-07-14,3,-0.1732,37.75,3.03,60.9,19.7,36.5,39.0,39.625,800,trend
BTG.BK,2026-07-14,3,-0.1789,21.299999237060547,1.64,55.3,25.1,20.399999618530273,22.19999885559082,22.649998664855957,1100,trend
PTT.BK,2026-07-14,3,-0.1942,38.25,4.65,69.3,19.4,35.25,41.25,42.75,300,breakout|trend
TLI.BK,2026-07-14,3,-0.2239,11.800000190734863,1.91,60.8,28.2,11.199999809265137,12.40000057220459,12.700000762939453,1600,trend
BCP.BK,2026-07-14,3,-0.2803,37.5,6.74,72.7,27.0,33.5,41.5,43.5,200,trend
BEM.BK,2026-07-14,3,-0.2869,6.050000190734863,1.71,59.1,53.7,5.900000095367432,6.200000286102295,6.275000333786011,6600,trend
TRUE.BK,2026-07-14,3,-0.2932,13.600000381469727,2.1,54.9,20.9,12.699999809265137,14.500000953674316,14.950001239776611,1100,trend
EGCO.BK,2026-07-14,4,-0.3408,125.5,3.1,60.9,19.2,118.5,132.5,136.0,0,trend
IVL.BK,2026-07-14,4,-0.3849,23.200000762939453,2.42,57.0,15.4,22.100000381469727,24.30000114440918,24.850001335144043,600,trend
SIRI.BK,2026-07-14,4,-0.4694,1.4600000381469727,0.8,55.2,17.6,1.4299999475479126,1.4900001287460327,1.5050001740455627,24900,trend
QH.BK,2026-07-14,4,-0.5858,1.3700000047683716,0.3,52.4,28.1,1.350000023841858,1.3899999856948853,1.399999976158142,37500,trend
AURA.BK,2026-07-14,4,-0.6941,14.199999809265137,1.28,53.6,18.2,13.600000381469727,14.799999237060547,15.099998950958252,1200,trend
