ticker,asof,quintile,composite,close,distPct,rsi,adx,stop,t1,t2,size,signals
TTB.BK,2026-07-20,2,0.3106,2.9600000381469727,13.66,94.1,55.7,2.5399999618530273,3.380000114440918,3.5900001525878906,2800,breakout|trend
AWC.BK,2026-07-20,2,0.2993,2.819999933242798,6.05,66.5,24.9,2.4600000381469727,3.179999828338623,3.3599997758865356,3300,trend
KBANK.BK,2026-07-20,2,0.2572,238.0,5.27,76.0,56.8,227.0,249.0,254.5,0,trend
RATCH.BK,2026-07-20,2,0.2505,38.0,8.69,80.3,52.2,34.25,41.75,43.625,200,trend
SCC.BK,2026-07-20,2,0.1732,257.0,4.11,67.9,25.5,235.0,279.0,290.0,0,trend
BBL.BK,2026-07-20,2,0.105,203.0,5.89,77.3,55.7,190.0,216.0,222.5,0,trend
BCP.BK,2026-07-20,2,0.1015,43.5,16.11,87.1,38.7,35.0,52.0,56.25,100,breakout|trend
CRC.BK,2026-07-20,2,0.0755,23.899999618530273,3.55,63.5,26.1,22.0,25.799999237060547,26.749999046325684,600,dip|trend
ERW.BK,2026-07-20,2,0.0736,3.0799999237060547,1.6,55.4,20.6,2.9000000953674316,3.2599997520446777,3.3499996662139893,6800,trend
CPN.BK,2026-07-20,2,-0.0209,68.75,2.62,64.6,16.0,65.5,72.0,73.625,300,trend
BEM.BK,2026-07-20,3,-0.0216,6.800000190734863,10.17,77.9,58.1,5.900000095367432,7.700000286102295,8.15000033378601,1100,breakout|trend
JMT.BK,2026-07-20,3,-0.0242,12.100000381469727,2.03,56.3,26.2,10.899999618530273,13.30000114440918,13.900001525878906,800,trend
TISCO.BK,2026-07-20,3,-0.0571,133.0,8.12,85.2,65.2,120.5,145.5,151.75,0,breakout|trend
SCB.BK,2026-07-20,3,-0.0729,158.5,4.04,71.5,52.5,151.0,166.0,169.75,100,trend
ICHI.BK,2026-07-20,3,-0.0954,14.899999618530273,4.79,73.9,44.7,13.899999618530273,15.899999618530273,16.399999618530273,1000,trend
ADVANC.BK,2026-07-20,3,-0.1032,383.0,3.01,63.7,31.5,369.0,397.0,404.0,0,dip|trend
CENTEL.BK,2026-07-20,3,-0.1339,38.0,3.85,62.2,12.9,34.75,41.25,42.875,300,trend
PLANB.BK,2026-07-20,3,-0.1388,5.449999809265137,7.23,66.7,45.1,4.699999809265137,6.199999809265137,6.574999809265137,1300,trend
TOA.BK,2026-07-20,3,-0.146,15.600000381469727,5.36,67.7,48.9,14.5,16.700000762939453,17.250000953674316,900,trend
MEGA.BK,2026-07-20,3,-0.1507,37.75,1.91,59.8,21.8,36.5,39.0,39.625,800,trend
PTTEP.BK,2026-07-20,3,-0.1674,146.5,4.75,66.8,30.8,132.0,161.0,168.25,0,breakout|trend
BANPU.BK,2026-07-20,3,-0.1816,5.800000190734863,3.08,64.5,19.3,5.550000190734863,6.050000190734863,6.175000190734863,4000,trend
PTT.BK,2026-07-20,3,-0.2,39.25,5.21,75.2,25.1,36.0,42.5,44.125,300,breakout|trend
EGCO.BK,2026-07-20,3,-0.2393,132.0,6.19,69.5,22.7,120.0,144.0,150.0,0,breakout|trend
TRUE.BK,2026-07-20,3,-0.2525,13.899999618530273,3.03,59.5,19.5,12.800000190734863,14.999999046325684,15.549998760223389,900,trend
IVL.BK,2026-07-20,3,-0.2576,24.600000381469727,5.76,65.6,21.9,22.399999618530273,26.80000114440918,27.900001525878906,400,trend
TIDLOR.BK,2026-07-20,3,-0.2651,20.0,4.82,66.5,23.4,18.600000381469727,21.399999618530273,22.09999942779541,700,dip|breakout|trend
BTG.BK,2026-07-20,3,-0.287,21.200000762939453,0.84,53.8,23.2,20.899999618530273,21.500001907348633,21.650002479553223,3300,trend
RCL.BK,2026-07-20,4,-0.3363,33.25,3.13,59.7,32.9,31.75,34.75,35.5,400,dip|trend
TLI.BK,2026-07-20,4,-0.3897,11.800000190734863,1.54,59.2,30.6,11.600000381469727,12.0,12.099999904632568,3700,trend
SIRI.BK,2026-07-20,4,-0.3966,1.5,2.45,62.9,21.4,1.4299999475479126,1.5700000524520874,1.605000078678131,10600,trend
OSP.BK,2026-07-20,4,-0.5321,17.899999618530273,4.11,69.4,38.1,16.899999618530273,18.899999618530273,19.399999618530273,700,dip|trend
QH.BK,2026-07-20,4,-0.5492,1.409999966621399,2.3,63.4,34.6,1.3600000143051147,1.459999918937683,1.4849998950958252,15000,trend
BCPG.BK,2026-07-20,4,-0.5623,7.550000190734863,5.01,62.5,21.8,6.949999809265137,8.15000057220459,8.450000762939453,1200,golden
CHG.BK,2026-07-20,4,-0.5675,1.600000023841858,0.92,56.4,43.9,1.559999942779541,1.6400001049041748,1.6600001454353333,18600,trend
TASCO.BK,2026-07-20,4,-0.6709,14.199999809265137,2.02,61.0,18.2,13.600000381469727,14.799999237060547,15.099998950958252,1200,trend
CPALL.BK,2026-07-20,4,-0.6902,47.5,1.56,56.4,12.3,46.0,49.0,49.75,400,trend
AURA.BK,2026-07-20,5,-0.7071,14.800000190734863,4.27,63.7,23.3,13.600000381469727,16.0,16.59999990463257,400,dip|trend
MINT.BK,2026-07-20,5,-0.7492,24.100000381469727,1.44,55.5,22.7,23.0,25.200000762939453,25.750000953674316,400,dip|reclaim|trend
