ticker,asof,quintile,composite,close,distPct,rsi,adx,stop,t1,t2,size,signals
TRUE.BK,2026-07-16,3,-0.2932,13.800000190734863,3.06,58.7,19.6,12.800000190734863,14.800000190734863,15.300000190734863,1000,trend
EGCO.BK,2026-07-16,4,-0.3408,129.0,5.17,65.6,19.7,119.5,138.5,143.25,0,breakout|trend
TIDLOR.BK,2026-07-16,4,-0.3537,19.200000762939453,1.43,57.5,22.0,18.600000381469727,19.80000114440918,20.100001335144043,1200,trend
IVL.BK,2026-07-16,4,-0.3849,25.0,8.82,71.8,18.5,22.399999618530273,27.600000381469727,28.90000057220459,200,breakout|trend
SIRI.BK,2026-07-16,4,-0.4694,1.5099999904632568,3.7,66.2,18.7,1.4299999475479126,1.590000033378601,1.6300000548362732,9300,breakout|trend
QH.BK,2026-07-16,4,-0.5858,1.409999966621399,2.82,63.4,31.0,1.3600000143051147,1.459999918937683,1.4849998950958252,15000,dip|breakout|trend
CHG.BK,2026-07-16,4,-0.6021,1.6399999856948853,3.86,65.7,45.3,1.559999942779541,1.7200000286102295,1.7600000500679016,9300,trend
CPALL.BK,2026-07-16,4,-0.6652,46.75,0.19,51.5,12.5,46.0,47.5,47.875,900,reclaim|trend
AURA.BK,2026-07-16,4,-0.6941,14.5,2.97,59.0,20.2,13.600000381469727,15.399999618530273,15.84999942779541,800,dip|trend
MINT.BK,2026-07-16,5,-0.7915,23.799999237060547,0.28,52.2,23.7,23.0,24.599998474121094,24.999998092651367,600,reclaim|trend
