ticker,asof,quintile,composite,close,distPct,rsi,adx,stop,t1,t2,size,signals
TRUE.BK,2026-07-17,3,-0.2525,14.0,4.1,62.2,19.4,12.800000190734863,15.199999809265137,15.799999713897705,800,trend
IVL.BK,2026-07-17,3,-0.2576,24.5,5.97,64.9,20.1,22.399999618530273,26.600000381469727,27.65000057220459,400,trend
TIDLOR.BK,2026-07-17,3,-0.2651,19.5,2.72,61.3,22.5,18.600000381469727,20.399999618530273,20.84999942779541,1100,dip|trend
BTG.BK,2026-07-17,3,-0.287,21.200000762939453,0.93,53.8,23.5,20.899999618530273,21.500001907348633,21.650002479553223,3300,trend
RCL.BK,2026-07-17,4,-0.3363,32.25,0.36,52.0,32.0,31.75,32.75,33.0,1500,trend
TLI.BK,2026-07-17,4,-0.3897,11.699999809265137,0.84,56.4,30.1,11.600000381469727,11.799999237060547,11.849998950958252,6300,trend
SIRI.BK,2026-07-17,4,-0.3966,1.5,2.72,62.9,20.1,1.4299999475479126,1.5700000524520874,1.605000078678131,10600,trend
QH.BK,2026-07-17,4,-0.5492,1.409999966621399,2.55,63.4,32.9,1.3600000143051147,1.459999918937683,1.4849998950958252,15000,trend
CHG.BK,2026-07-17,4,-0.5675,1.6299999952316284,2.91,63.3,45.6,1.559999942779541,1.7000000476837158,1.7350000739097595,10600,trend
TASCO.BK,2026-07-17,4,-0.6709,14.300000190734863,2.95,65.1,19.1,13.600000381469727,15.0,15.349999904632568,1000,trend
CPALL.BK,2026-07-17,4,-0.6902,47.0,0.66,53.1,11.9,46.0,48.0,48.5,700,trend
AURA.BK,2026-07-17,5,-0.7071,14.600000381469727,3.32,60.6,21.7,13.600000381469727,15.600000381469727,16.100000381469727,500,dip|trend
BCH.BK,2026-07-17,5,-0.9666,10.800000190734863,7.86,74.7,36.9,9.600000381469727,12.0,12.599999904632568,400,golden
