ticker,asof,quintile,composite,close,distPct,rsi,adx,stop,t1,t2,size,signals
PLANB.BK,2026-07-22,3,-0.1892,5.5,6.53,66.6,44.7,4.760000228881836,6.239999771118164,6.609999656677246,1300,trend
TRUE.BK,2026-07-22,3,-0.216,14.199999809265137,4.32,64.6,20.9,12.899999618530273,15.5,16.15000009536743,700,trend
EGCO.BK,2026-07-22,3,-0.2287,135.5,7.25,73.5,26.8,120.0,151.0,158.75,0,trend
BTG.BK,2026-07-22,3,-0.2586,21.200000762939453,0.65,53.5,24.2,20.899999618530273,21.500001907348633,21.650002479553223,3300,trend
IVL.BK,2026-07-22,3,-0.2641,25.25,7.07,70.1,24.8,22.399999618530273,28.100000381469727,29.52500057220459,300,trend
TIDLOR.BK,2026-07-22,4,-0.2742,19.399999618530273,1.18,56.2,24.2,18.799999237060547,20.0,20.300000190734863,1200,trend
SIRI.BK,2026-07-22,4,-0.4171,1.5099999904632568,2.55,64.9,22.8,1.4299999475479126,1.590000033378601,1.6300000548362732,9300,trend
OSP.BK,2026-07-22,4,-0.4255,17.399999618530273,0.83,56.8,37.8,17.100000381469727,17.69999885559082,17.849998474121094,2400,trend
QH.BK,2026-07-22,4,-0.5257,1.409999966621399,1.75,59.9,37.4,1.3600000143051147,1.459999918937683,1.4849998950958252,15000,trend
AURA.BK,2026-07-22,4,-0.7126,14.699999809265137,2.77,59.9,26.2,13.600000381469727,15.799999237060547,16.349998950958252,600,trend
CPF.BK,2026-07-22,5,-0.741,21.899999618530273,2.39,61.9,49.1,21.700000762939453,22.099998474121094,22.199997901916504,2200,trend
TASCO.BK,2026-07-22,5,-0.7542,14.0,0.35,53.1,17.5,13.600000381469727,14.399999618530273,14.59999942779541,1200,trend
